created_at,id,full_text,cleaned_text,entities,retweet_count,favorite_count,CountyId,user_name,user_followers_count,user_friends_count,user_listed_count,favourites_count,user_location,geo
2020-04-10 19:19:00+00:00,1248691973566930945,"Before this pandemic we were helping our clients with customize treatment ( from inside out).

Our approach to hair loss is amazing and the feedback from our clients is what keep us going.

When clients are comitted… https://t.co/1RzskpiRiG","pandemic helping clients customize treatment inside approach hair loss amazing feedback clients keep us going clients comitted…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1RzskpiRiG', 'expanded_url': 'https://www.instagram.com/p/B-z9OekDjy9/?igshid=i6bqe2vrrevx', 'display_url': 'instagram.com/p/B-z9OekDjy9/…', 'indices': [217, 240]}]}",0,0,25017,Hair Loss Center of Boston,34,61,1,20,"Stoneham, MA","[-71.8, 42.3]"
2020-04-10 19:39:09+00:00,1248697044153311233,"Taking #SocialDistancing a little to seriously. In my official opinion. @ Tampa, Florida https://t.co/rHHWbYDVnE","taking socialdistancing little seriously official opinion tampa florida
","{'hashtags': [{'text': 'SocialDistancing', 'indices': [7, 24]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rHHWbYDVnE', 'expanded_url': 'https://www.instagram.com/p/B-z_iE7JOcSgev9h24AsY6sWu1eZpZzRfU-A-A0/?igshid=1ib4aeowpu6sb', 'display_url': 'instagram.com/p/B-z_iE7JOcSg…', 'indices': [89, 112]}]}",0,0,29137,Bruce Maduri,13706,8021,364,5648,Florida,"[-82.4558, 27.9473]"
2020-04-10 19:42:00+00:00,1248697761945485313,Social distancing day 957. @ Edwin Warner Park https://t.co/FGpIq7FKth,"social distancing day edwin warner park
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FGpIq7FKth', 'expanded_url': 'https://www.instagram.com/p/B-z_lxJhscf/?igshid=alzbr7mvier9', 'display_url': 'instagram.com/p/B-z_lxJhscf/…', 'indices': [47, 70]}]}",0,0,47187,shannon,1201,727,47,14816,"franklin, TN","[-86.90153927, 36.05215186]"
2020-04-10 19:43:11+00:00,1248698058944233477,"Not social distancing. And I couldn’t be happier having her this close to me. #fuzzybunny #stinkyhead #moxxi #beauty #wfh #fridayvibes #freshair #pdx #seportland @ Southeast Portland, Portland https://t.co/cjz41gKwrV","social distancing ’ happier close fuzzybunny stinkyhead moxxi beauty wfh fridayvibes freshair pdx sepoland southeast poland poland
","{'hashtags': [{'text': 'fuzzybunny', 'indices': [78, 89]}, {'text': 'stinkyhead', 'indices': [90, 101]}, {'text': 'moxxi', 'indices': [102, 108]}, {'text': 'beauty', 'indices': [109, 116]}, {'text': 'wfh', 'indices': [117, 121]}, {'text': 'fridayvibes', 'indices': [122, 134]}, {'text': 'freshair', 'indices': [135, 144]}, {'text': 'pdx', 'indices': [145, 149]}, {'text': 'seportland', 'indices': [150, 161]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cjz41gKwrV', 'expanded_url': 'https://www.instagram.com/p/B-z__hLBmuE/?igshid=5byzrj1z1dky', 'display_url': 'instagram.com/p/B-z__hLBmuE/…', 'indices': [193, 216]}]}",0,0,41051,Amy McCormick,152,694,0,26963,"Portland, OR","[-122.63146217, 45.49922514]"
2020-04-05 11:20:13+00:00,1246759545180835840,Happy Palm Sunday! Just remember the Church is inside of you so let your light shine that the world can see. #jmbc #covid19 #socialdistancing #bebetter #psalm91 #sundaymorning #atlrealtor #palmsunday @ Jackson… https://t.co/RcOCKunYHD,"happy palm sunday remember church inside let light shine world see jmbc socialdistancing bebetter psalm sundaymorning atlrealtor palmsunday jackson…
","{'hashtags': [{'text': 'jmbc', 'indices': [109, 114]}, {'text': 'covid19', 'indices': [115, 123]}, {'text': 'socialdistancing', 'indices': [124, 141]}, {'text': 'bebetter', 'indices': [142, 151]}, {'text': 'psalm91', 'indices': [152, 160]}, {'text': 'sundaymorning', 'indices': [161, 175]}, {'text': 'atlrealtor', 'indices': [176, 187]}, {'text': 'palmsunday', 'indices': [188, 199]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RcOCKunYHD', 'expanded_url': 'https://www.instagram.com/p/B-mOdaZBcUY/?igshid=jsdqxi5hfj0g', 'display_url': 'instagram.com/p/B-mOdaZBcUY/…', 'indices': [211, 234]}]}",0,0,13089,ennisantoine,893,710,40,2495,"Atlanta ,GA","[-84.5009869, 33.76953216]"
2020-04-05 07:29:37+00:00,1246701512191102976,"What’s poppin’?
.
.
.

Photo by yours truly.
.
.
.
.
.
.
.
.
.
.
.
.
•
#timothydark #rapper #hiphop #scarf 
#coronavirus #abs  #virus  #covid19 #viruscorona #memes  #vest #darkseedentertainment #coronavirusoutbreak… https://t.co/3J0dFuFNKE","’ poppin ’ photo truly • timothydark rapper hiphop scarf abs memes vest darkseedenteainment outbreak…
","{'hashtags': [{'text': 'timothydark', 'indices': [71, 83]}, {'text': 'rapper', 'indices': [84, 91]}, {'text': 'hiphop', 'indices': [92, 99]}, {'text': 'scarf', 'indices': [100, 106]}, {'text': 'coronavirus', 'indices': [108, 120]}, {'text': 'abs', 'indices': [121, 125]}, {'text': 'virus', 'indices': [127, 133]}, {'text': 'covid19', 'indices': [135, 143]}, {'text': 'viruscorona', 'indices': [144, 156]}, {'text': 'memes', 'indices': [157, 163]}, {'text': 'vest', 'indices': [165, 170]}, {'text': 'darkseedentertainment', 'indices': [171, 193]}, {'text': 'coronavirusoutbreak', 'indices': [194, 214]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3J0dFuFNKE', 'expanded_url': 'https://www.instagram.com/p/B-l0EanjCGN/?igshid=10prgta4xr46t', 'display_url': 'instagram.com/p/B-l0EanjCGN/…', 'indices': [216, 239]}]}",0,0,36061,Timothy Dark,692,734,30,4969,NYC,"[-115.025, 36.0292]"
2020-04-05 07:33:28+00:00,1246702482044137473,"I just wanted to say Happy Birthday to the sweetest soul❤️  jalyssa.rodriguez I Love you😘

P.S. I can’t wait for this COVID SHIT to be over❗️ I just wanna celebrate with my friends and do hood rat shit for her… https://t.co/opRMHazgbW","wanted say happy bihday sweetest soul❤️ jalyssarodriguez love you😘 ps ’ wait shit over❗️ wan na celebrate friends hood rat shit her…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/opRMHazgbW', 'expanded_url': 'https://www.instagram.com/p/B-l0gpghYHI/?igshid=xlqppj6pec2f', 'display_url': 'instagram.com/p/B-l0gpghYHI/…', 'indices': [211, 234]}]}",1,3,6019,David Thongphanh,299,2886,0,2670,"Fresno, CA","[-119.7839, 36.7398]"
2020-04-10 01:55:30+00:00,1248429368524734465,"Hey peeps 🤙🏼 we first off, hope everyone is safe out there during these crazy times. Secondly, we know a few select people are benefiting from the COVID madness, but a majority of the population is struggling. Money… https://t.co/4PrIWSyM4g","hey peeps 🤙🏼 first hope everyone safe crazy times secondly know select people benefiting madness majority population struggling money…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4PrIWSyM4g', 'expanded_url': 'https://www.instagram.com/p/B-yFzcSH-k4/?igshid=3uts3plwg2di', 'display_url': 'instagram.com/p/B-yFzcSH-k4/…', 'indices': [217, 240]}]}",0,0,6087,Uncut Standards,52,411,1,270,"Santa Cruz, CA","[-122.026252, 36.97205]"
2020-04-10 01:55:40+00:00,1248429409691828224,"Evening in the back yard.
#stayhome #staysafe #springhassprung2020 @ Lakewood, Washington https://t.co/D9zDXnDpfb","evening back yard stayhome staysafe springhassprung lakewood washington
","{'hashtags': [{'text': 'stayhome', 'indices': [26, 35]}, {'text': 'staysafe', 'indices': [36, 45]}, {'text': 'springhassprung2020', 'indices': [46, 66]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/D9zDXnDpfb', 'expanded_url': 'https://www.instagram.com/p/B-yF06pASzC/?igshid=1vj2ndsqbnyfc', 'display_url': 'instagram.com/p/B-yF06pASzC/…', 'indices': [90, 113]}]}",0,0,53053,Bob Winchel,47,122,2,95,"Dupont, WA","[-122.526, 47.1639]"
2020-04-10 01:56:14+00:00,1248429553279614978,"Don't just go through it, grow through it!
.
.
.
#skyporn #sky_sultans #cloudstagram #nycskyline #nyc2020 #Manhattan #nyc #newyorkcity #newyorker #coronavirus #corona #virus #isolation #COVID19 #emptystreets… https://t.co/3GVBHskGmA","dont go grow skyporn skysultans cloudstagram nycskyline nyc manhattan nyc newyorkcity newyorker isolation emptystreets…
","{'hashtags': [{'text': 'skyporn', 'indices': [49, 57]}, {'text': 'sky_sultans', 'indices': [58, 70]}, {'text': 'cloudstagram', 'indices': [71, 84]}, {'text': 'nycskyline', 'indices': [85, 96]}, {'text': 'nyc2020', 'indices': [97, 105]}, {'text': 'Manhattan', 'indices': [106, 116]}, {'text': 'nyc', 'indices': [117, 121]}, {'text': 'newyorkcity', 'indices': [122, 134]}, {'text': 'newyorker', 'indices': [135, 145]}, {'text': 'coronavirus', 'indices': [146, 158]}, {'text': 'corona', 'indices': [159, 166]}, {'text': 'virus', 'indices': [167, 173]}, {'text': 'isolation', 'indices': [174, 184]}, {'text': 'COVID19', 'indices': [185, 193]}, {'text': 'emptystreets', 'indices': [194, 207]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3GVBHskGmA', 'expanded_url': 'https://www.instagram.com/p/B-yF5E1DeFn/?igshid=nxwf7qbb5zyb', 'display_url': 'instagram.com/p/B-yF5E1DeFn/…', 'indices': [209, 232]}]}",0,0,36061,Neias N more,692,1932,9,1173,"New York, USA","[-74.0064, 40.7142]"
2020-04-10 01:56:30+00:00,1248429620065497088,"My face when they say ""you should smile more often"" lol 
So I filmed this look and it should be up tonight. I got this back drop for my boos bday brunch but covid decided it was best to use as a YouTube backdrop for… https://t.co/nHZq6YFIhM","face say smile often lol filmed look tonight got back drop boos bday brunch decided best use youtube backdrop for…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nHZq6YFIhM', 'expanded_url': 'https://www.instagram.com/p/B-yF6_ZJKSM/?igshid=a0ps6b6qakwj', 'display_url': 'instagram.com/p/B-yF6_ZJKSM/…', 'indices': [217, 240]}]}",0,0,36071,Jazmine Luna Flores,291,243,4,1161,"Florida, NY","[-80.0572, 26.7086]"
2020-04-10 01:57:19+00:00,1248429825846468612,"Long dresses. Long days. Time stands still. #alldressapril #alldressapril2020 #covid #covid2020 #timesawastin @ At Home, On The Deck https://t.co/pmKL1A0uBl","long dresses long days time stands still alldressapril alldressapril timesawastin home deck
","{'hashtags': [{'text': 'alldressapril', 'indices': [44, 58]}, {'text': 'alldressapril2020', 'indices': [59, 77]}, {'text': 'covid', 'indices': [78, 84]}, {'text': 'covid2020', 'indices': [85, 95]}, {'text': 'timesawastin', 'indices': [96, 109]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pmKL1A0uBl', 'expanded_url': 'https://www.instagram.com/p/B-yGA_iJjB_/?igshid=m89pfw0ul4ah', 'display_url': 'instagram.com/p/B-yGA_iJjB_/…', 'indices': [133, 156]}]}",0,0,53033,Lisa Gallo,18,29,9,81,Seattle,"[-122.37540171, 47.64649098]"
2020-04-10 01:58:13+00:00,1248430052217249792,"‼️I WILL REMAIN OPEN DURING THE PANDEMIC‼️
Whether you’re searching for home training, online training, or site location....
I will be there.

If you are an ATHLETE or UNHAPPY AVERAGE JOE/JANE looking for faster… https://t.co/wDOn8NUkFY","‼️i remain open pandemic‼️ whether ’ searching home training online training site location athlete unhappy average joejane looking faster…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wDOn8NUkFY', 'expanded_url': 'https://www.instagram.com/p/B-yF86vB5vt/?igshid=txdi29v1g4ae', 'display_url': 'instagram.com/p/B-yF86vB5vt/…', 'indices': [213, 236]}]}",0,1,55093,SUPREME ASSAILANT,598,1141,23,5548,EL PASO,"[-106.56783427, 31.80399076]"
2020-04-10 01:09:42+00:00,1248417841885278213,"Had a virtual therapy session tonight.

First time we didn't talk about Covid-19 in a few weeks and I got to focus on my normal neurosis!

Making strides with every call and every session even during these difficult… https://t.co/V9ts2SGqVa","viual therapy session tonight first time didnt talk weeks got focus normal neurosis making strides every call every session even difficult…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/V9ts2SGqVa', 'expanded_url': 'https://www.instagram.com/p/B-yAkJrJ0Hg/?igshid=1c6sirm79ncw4', 'display_url': 'instagram.com/p/B-yAkJrJ0Hg/…', 'indices': [217, 240]}]}",0,0,17031,Todd Garcia,314,471,9,4857,"Chicago, IL","[-87.70666667, 41.92833333]"
2020-04-10 01:09:49+00:00,1248417871400546307,"Ok so continuing the HMS social distancing challenge....I almost forgot 🥺, today is Thursday Treats or something like that! I was supposed to share a favorite treat, if I had to pic it’d… https://t.co/fkR4EUnhKv","ok continuing hms social distancing challengei almost forgot 🥺 today thursday treats something like supposed share favorite treat pic ’ d…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fkR4EUnhKv', 'expanded_url': 'https://www.instagram.com/p/B-yAlMCFW9MJVnxffDYHHYt5Fqy5kUDNGOeXg80/?igshid=lfaez4vu4o1c', 'display_url': 'instagram.com/p/B-yAlMCFW9MJ…', 'indices': [188, 211]}]}",0,0,,Tonya Gay Briggs,29,122,0,28,,"[-89.9738, 34.6899]"
2020-04-10 01:10:33+00:00,1248418056172228616,"Hey everyone! We have some VERY EXCITING NEWS!  We have been pretty quiet lately with our adoption fundraising because of the crisis caused by COVID19, and are trying to be sensitive to that. We are less than one… https://t.co/AOHzSo8XoQ","hey everyone exciting news pretty quiet lately adoption fundraising crisis caused trying sensitive less one…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AOHzSo8XoQ', 'expanded_url': 'https://www.instagram.com/p/B-yAqTRnbX4/?igshid=1uzluna8i6led', 'display_url': 'instagram.com/p/B-yAqTRnbX4/…', 'indices': [214, 237]}]}",1,0,42003,Hunter Gilstrap,562,304,8,493,"Pittsburgh, PA","[-79.9975, 40.4411]"
2020-04-10 01:10:47+00:00,1248418114988994562,"This view never ceases to amaze me or bring me peace. #hellomynameisdebbie #lakelbj #lakelife #marblefalls #coronavirusapocolypse #stayhome #myhappyplace #tryingtofindpeace @ Marble Falls, Texas https://t.co/KsZRlRsRDz","view never ceases amaze bring peace hellomynameisdebbie lakelbj lakelife marblefalls apocolypse stayhome myhappyplace tryingtofindpeace marble falls texas
","{'hashtags': [{'text': 'hellomynameisdebbie', 'indices': [54, 74]}, {'text': 'lakelbj', 'indices': [75, 83]}, {'text': 'lakelife', 'indices': [84, 93]}, {'text': 'marblefalls', 'indices': [94, 106]}, {'text': 'coronavirusapocolypse', 'indices': [107, 129]}, {'text': 'stayhome', 'indices': [130, 139]}, {'text': 'myhappyplace', 'indices': [140, 153]}, {'text': 'tryingtofindpeace', 'indices': [154, 172]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KsZRlRsRDz', 'expanded_url': 'https://www.instagram.com/p/B-yAsLZFDvP/?igshid=1exuztavwczis', 'display_url': 'instagram.com/p/B-yAsLZFDvP/…', 'indices': [195, 218]}]}",0,0,48453,HelloMyNameIsDebbie,93,134,1,74,"Austin, TX","[-98.2782, 30.5741]"
2020-04-10 01:11:28+00:00,1248418287026765825,"“Starting the Soul Mode Challenge with @Mode8YogaFit today ☀️🧘🏼‍♀️🐝 social distancing can be very lonely, so getting back to myself will be very rewarding, and I’m determined to follow through with this challenge for… https://t.co/Obw4xAJ2fn","“ staing soul mode challenge modeyogafit today ☀️🧘🏼‍♀️🐝 social distancing lonely getting back rewarding ’ determined follow challenge for…
","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Mode8YogaFit', 'name': 'Mode 8 Yoga & Fitness', 'id': 1108160162785910784, 'id_str': '1108160162785910784', 'indices': [39, 52]}], 'urls': [{'url': 'https://t.co/Obw4xAJ2fn', 'expanded_url': 'https://www.instagram.com/p/B-yAxI4ANwf/?igshid=x9j5bteqr74g', 'display_url': 'instagram.com/p/B-yAxI4ANwf/…', 'indices': [218, 241]}]}",0,0,48157,Mode 8 Yoga & Fitness,19,61,0,5,"Houston, TX","[-95.13794858, 29.62073898]"
2020-04-10 01:33:37+00:00,1248423861206405125,Kaleb used some skills he learned at Now You're Cooking and made dinner tonight. Breakfast Pizza! Tacticalories Maple spice on the sausage is LEGIT! Really adds that extra something! Eating big so when the CoViD is… https://t.co/kT3vN8Vr1H,"kaleb used skills learned youre cooking made dinner tonight breakfast pizza tacticalories maple spice sausage legit really adds extra something eating big is…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kT3vN8Vr1H', 'expanded_url': 'https://www.instagram.com/p/B-yDTY2Av4-/?igshid=11jg5l1yax9mj', 'display_url': 'instagram.com/p/B-yDTY2Av4-/…', 'indices': [216, 239]}]}",0,0,16005,Karl Kumm,136,1044,2,991,Virginia,"[-76.2497, 36.7156]"
2020-04-10 01:33:54+00:00,1248423932215963650,Map of Confirmed COVID-19 cases per zip code as of 4/8/2020 https://t.co/tx41QAraGh,"map confirmed cases per zip code
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tx41QAraGh', 'expanded_url': 'http://bubly.us/2CwdW', 'display_url': 'bubly.us/2CwdW', 'indices': [60, 83]}]}",0,0,29099,"DeSoto, TX News",573,1080,10,1,"DeSoto, Texas","[-96.86669922, 32.59680176]"
2020-04-10 01:35:07+00:00,1248424238706393094,Today I was apart of a black and white  photo challenge😁 this is me 510% no filter black and white💛 Being stick at home means no hair cuts😅 #flannel #hat #justme #socialdistancing #covid_19 #stuckathome #covid19… https://t.co/Wz2dp3TORv,"today apa black white photo challenge😁 filter black white💛 stick home means hair cuts😅 flannel hat justme socialdistancing stuckathome …
","{'hashtags': [{'text': 'flannel', 'indices': [140, 148]}, {'text': 'hat', 'indices': [149, 153]}, {'text': 'justme', 'indices': [154, 161]}, {'text': 'socialdistancing', 'indices': [162, 179]}, {'text': 'covid_19', 'indices': [180, 189]}, {'text': 'stuckathome', 'indices': [190, 202]}, {'text': 'covid19', 'indices': [203, 211]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Wz2dp3TORv', 'expanded_url': 'https://www.instagram.com/p/B-yDeYNnN2E/?igshid=1gulm244cim8k', 'display_url': 'instagram.com/p/B-yDeYNnN2E/…', 'indices': [213, 236]}]}",0,0,27037,amy christenson,686,1837,34,90,"Burnsville, MN","[-93.2775, 44.768]"
2020-04-10 01:35:13+00:00,1248424263352111107,"How are you staying positive today and keeping your soul happy while in quarantine? #covid19 #thankfulthursday #positivity #coronavirus #happyhome #DanielGrayRE @ Villa Park, California https://t.co/YdHQQ7P0Hj","staying positive today keeping soul happy quarantine thankfulthursday positivity happyhome danielgrayre villa park california
","{'hashtags': [{'text': 'covid19', 'indices': [84, 92]}, {'text': 'thankfulthursday', 'indices': [93, 110]}, {'text': 'positivity', 'indices': [111, 122]}, {'text': 'coronavirus', 'indices': [123, 135]}, {'text': 'happyhome', 'indices': [136, 146]}, {'text': 'DanielGrayRE', 'indices': [147, 160]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YdHQQ7P0Hj', 'expanded_url': 'https://www.instagram.com/p/B-yDfQkF7jv/?igshid=1l3sbuskpkuhq', 'display_url': 'instagram.com/p/B-yDfQkF7jv/…', 'indices': [186, 209]}]}",0,0,6059,Daniel Gray,163,107,6,336,"Villa Park, CA","[-117.8204, 33.814]"
2020-04-01 06:43:21+00:00,1245240317374132225,"2020 day 91  - end of March
.
.
.
.
.
#sunset #clouds #day16 #lockdown #socialdistancing #quarantine #tuesday #venice #venicebeach #losangeles #losangelesgrammers #dank #dankmedia #dankvenice #366photo… https://t.co/Eb6XHC3tiY","day end march sunset clouds day lockdown socialdistancing quarantine tuesday venice venicebeach losangeles losangelesgrammers dank dankmedia dankvenice photo…
","{'hashtags': [{'text': 'sunset', 'indices': [38, 45]}, {'text': 'clouds', 'indices': [46, 53]}, {'text': 'day16', 'indices': [54, 60]}, {'text': 'lockdown', 'indices': [61, 70]}, {'text': 'socialdistancing', 'indices': [71, 88]}, {'text': 'quarantine', 'indices': [89, 100]}, {'text': 'tuesday', 'indices': [101, 109]}, {'text': 'venice', 'indices': [110, 117]}, {'text': 'venicebeach', 'indices': [118, 130]}, {'text': 'losangeles', 'indices': [131, 142]}, {'text': 'losangelesgrammers', 'indices': [143, 162]}, {'text': 'dank', 'indices': [163, 168]}, {'text': 'dankmedia', 'indices': [169, 179]}, {'text': 'dankvenice', 'indices': [180, 191]}, {'text': '366photo', 'indices': [192, 201]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Eb6XHC3tiY', 'expanded_url': 'https://www.instagram.com/p/B-bbmGhDP7o/?igshid=1wg8zqeekeqm5', 'display_url': 'instagram.com/p/B-bbmGhDP7o/…', 'indices': [203, 226]}]}",1,0,17119,Dank Media,53,78,12,27,"Venice, Ca","[-118.4589, 33.9913]"
2020-04-01 06:45:02+00:00,1245240741225533440,"COVID-19: WHY WE SHOULD ALL WEAR MASKS — THERE IS NEW SCIENTIFIC RATIONALE

Since the CDC provides no scientific evidence for its statement that masks worn by the public “are not effective”, here we review the… https://t.co/023asuGZjI","wear masks — new scientific rationale since cdc provides scientific evidence statement masks worn public “ effective ” review the…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/023asuGZjI', 'expanded_url': 'https://www.instagram.com/p/B-bbyXRh5VY/?igshid=27nxyd1vgttm', 'display_url': 'instagram.com/p/B-bbyXRh5VY/…', 'indices': [211, 234]}]}",0,0,51037,hairformula,4030,2653,58,3114,Charlotte NC,"[-80.84333333, 35.22694444]"
2020-04-01 06:45:32+00:00,1245240866693771264,Thoughts? San Francisco:: 5 Residents At Pacifica Nursing Home Test Positive For COVID-19; 1 Patient Dead https://t.co/MV2h7JJnAw #Coronavirus #Health #Local #News @HainesForSF 2020,"thoughts san francisco residents pacifica nursing home test positive patient dead health local news hainesforsf
","{'hashtags': [{'text': 'Coronavirus', 'indices': [130, 142]}, {'text': 'Health', 'indices': [143, 150]}, {'text': 'Local', 'indices': [151, 157]}, {'text': 'News', 'indices': [158, 163]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HainesForSF', 'name': 'Shaun Haines 力是亮', 'id': 853007708814954496, 'id_str': '853007708814954496', 'indices': [164, 176]}], 'urls': [{'url': 'https://t.co/MV2h7JJnAw', 'expanded_url': 'http://dlvr.it/RSxnyN', 'display_url': 'dlvr.it/RSxnyN', 'indices': [106, 129]}]}",0,0,6075,Shaun Haines 力是亮,0,0,0,0,"San Francisco, CA","[-122.3958528, 37.7929728]"
2020-04-01 06:46:10+00:00,1245241025540603904,"Went for a great ride today. It is social distancing at its best. This area is only 25 to 30 minutes from my house. canamoffroad @ Tooele, Utah https://t.co/ZB2ozvg65p","went great ride today social distancing best area minutes house canamoffroad tooele utah
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZB2ozvg65p', 'expanded_url': 'https://www.instagram.com/p/B-bb6urlqjB/?igshid=1gav3lz5pgefs', 'display_url': 'instagram.com/p/B-bb6urlqjB/…', 'indices': [144, 167]}]}",0,0,,Rich Trujillo,16,19,0,56,,"[-112.298, 40.5364]"
2020-04-10 16:18:07+00:00,1248646452668174338,"At this time of the year, I am just thankful  that everyone I know is safe 🙏🏻. 
My birthday wish is for this corona virus pandemic to end. 🙏🏻 
I miss going out for dinners, hanging out with friends, traveling. It’s… https://t.co/cxv24kPyly","time year thankful everyone know safe 🙏🏻 bihday wish pandemic end 🙏🏻 miss going dinners hanging friends traveling ’ s…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cxv24kPyly', 'expanded_url': 'https://www.instagram.com/p/B-zohs8nXK5/?igshid=10a3ohp7k7fvr', 'display_url': 'instagram.com/p/B-zohs8nXK5/…', 'indices': [216, 239]}]}",0,1,32003,Vanessa Ordinario,183,248,7,2363,"Las Vegas, NV","[-112.663, 37.5236]"
2020-04-10 16:19:55+00:00,1248646905967579145,"At this time of the year, I am just thankful  that everyone I know is safe 🙏🏻. 
My birthday wish is for this corona virus pandemic to end. 🙏🏻 
I miss going out for dinners, hanging out with friends, traveling. It’s… https://t.co/SOa7kRnI16","time year thankful everyone know safe 🙏🏻 bihday wish pandemic end 🙏🏻 miss going dinners hanging friends traveling ’ s…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SOa7kRnI16', 'expanded_url': 'https://www.instagram.com/p/B-zou80nSXS/?igshid=1ju46qk97dvba', 'display_url': 'instagram.com/p/B-zou80nSXS/…', 'indices': [216, 239]}]}",0,0,32003,Vanessa Ordinario,183,248,7,2363,"Las Vegas, NV","[-112.663, 37.5236]"
2020-04-10 16:20:19+00:00,1248647006144299014,"😭😍🎉 #goodnews #smilethoughyourheartisaching
#doingmybest #breathe #soupformysoul #happyfriday
You guys!!! I've been working so hard to recover from losing my job due to COVID19. Stretching every penny as much as I… https://t.co/3Oe4J1nBFF","😭😍🎉 goodnews smilethoughyourheaisaching doingmybest breathe soupformysoul happyfriday guys ive working hard recover losing job due stretching every penny much i…
","{'hashtags': [{'text': 'goodnews', 'indices': [4, 13]}, {'text': 'smilethoughyourheartisaching', 'indices': [14, 43]}, {'text': 'doingmybest', 'indices': [44, 56]}, {'text': 'breathe', 'indices': [57, 65]}, {'text': 'soupformysoul', 'indices': [66, 80]}, {'text': 'happyfriday', 'indices': [81, 93]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3Oe4J1nBFF', 'expanded_url': 'https://www.instagram.com/p/B-zoxnCp76T/?igshid=13dvv24dphx74', 'display_url': 'instagram.com/p/B-zoxnCp76T/…', 'indices': [215, 238]}]}",0,0,29135,Kimberly Hughes,187,99,28,621,California,"[-121.373, 38.673]"
2020-04-10 16:21:32+00:00,1248647312513130499,"Happy #GoodFriday from #LUKESKYWALKER 🙏💮

#mybrotherskeeperkennels #americanbully #exoticbully #extremebully #microextreme #bullyofinstagram #bapeblood #blessed #bullyworldwide #quarantinelife @ My Brother's Keeper… https://t.co/QNNX2Xlt13","happy goodfriday lukeskywalker 🙏💮 mybrotherskeeperkennels americanbully exoticbully extremebully microextreme bullyofinstagram bapeblood blessed bullyworldwide quarantinelife brothers keeper…
","{'hashtags': [{'text': 'GoodFriday', 'indices': [6, 17]}, {'text': 'LUKESKYWALKER', 'indices': [23, 37]}, {'text': 'mybrotherskeeperkennels', 'indices': [42, 66]}, {'text': 'americanbully', 'indices': [67, 81]}, {'text': 'exoticbully', 'indices': [82, 94]}, {'text': 'extremebully', 'indices': [95, 108]}, {'text': 'microextreme', 'indices': [109, 122]}, {'text': 'bullyofinstagram', 'indices': [123, 140]}, {'text': 'bapeblood', 'indices': [141, 151]}, {'text': 'blessed', 'indices': [152, 160]}, {'text': 'bullyworldwide', 'indices': [161, 176]}, {'text': 'quarantinelife', 'indices': [177, 192]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QNNX2Xlt13', 'expanded_url': 'https://www.instagram.com/p/B-zo6tBA7wv/?igshid=6pz7wz88n0lt', 'display_url': 'instagram.com/p/B-zo6tBA7wv/…', 'indices': [216, 239]}]}",0,0,26147,MBK KENNELS,448,337,0,4414,"Fort Gratiot, MI","[-82.5218603, 43.13759543]"
